Date,Store_ID,Sales,Foot_Traffic,Staff_Count,Avg_Hourly_Rate,Hours_Worked,Labor_Hours,Inventory_Level,Promotions
2023-02-01,1,2918.44,298,10,16.77,7.09,70.94,1271,0
2023-02-02,1,5402.22,525,19,15.73,6.36,120.85,1076,0
2023-02-03,1,4257.36,424,14,12.7,6.92,96.84,1126,0
2023-02-04,1,5368.79,543,20,16.26,7.12,142.43,1050,0
2023-02-05,1,3132.21,320,11,13.76,7.73,85.01,1239,0
2023-02-06,1,3957.13,404,13,13.24,6.96,90.51,1195,0
2023-02-07,1,4469.37,479,15,14.42,7.8,116.93,1141,0
2023-02-08,1,4530.94,462,17,14.39,7.35,124.93,1196,0
2023-02-09,1,4161.13,411,14,14.24,6.27,87.84,1209,0
2023-02-10,1,5046.92,524,19,16.91,7.99,151.81,1086,0
2023-02-11,1,3721.63,396,15,18.02,7.05,105.82,1271,0
2023-02-12,1,4488.52,424,16,12.95,6.78,108.54,1235,0
2023-02-13,1,4724.96,484,16,13.97,7.32,117.09,1020,0
2023-02-14,1,5066.18,521,17,15.21,6.22,105.7,1141,0
2023-02-15,1,5249.42,519,18,14.42,7.27,130.92,1045,0
2023-02-16,1,3805.49,408,14,15.6,7.0,97.95,1236,0
2023-02-17,1,3502.58,347,13,16.37,6.81,88.57,1282,0
2023-02-18,1,5776.24,580,21,16.12,7.91,166.03,994,0
2023-02-19,1,5043.75,501,18,15.91,7.05,126.81,1004,0
2023-02-20,1,4202.46,421,15,17.49,6.44,96.57,1206,0
2023-02-21,1,6065.07,585,19,12.62,6.92,131.44,1022,0
2023-02-22,1,4939.14,465,15,17.22,7.84,117.58,1021,0
2023-02-23,1,5812.02,613,22,14.38,6.35,139.75,1162,0
2023-02-24,1,4944.12,477,17,16.18,6.43,109.27,1136,0
2023-02-25,1,6559.74,636,23,13.46,6.03,138.6,1009,0
2023-02-26,1,6335.98,591,21,13.64,6.03,126.6,1061,0
2023-02-27,1,4752.61,462,16,15.99,7.66,122.54,1091,0
2023-02-28,1,5748.62,548,18,12.11,7.46,134.36,1047,0
2023-03-01,1,5506.74,584,21,16.48,6.71,140.91,993,0
2023-03-02,1,6103.93,631,22,16.89,7.4,162.73,981,0
2023-03-03,1,4255.16,412,15,15.27,6.79,101.86,1179,0
2023-03-04,1,5593.49,604,22,15.21,7.91,173.93,969,0
2023-03-05,1,5908.43,610,20,13.75,7.93,158.68,996,0
2023-03-06,1,3671.21,361,14,16.01,6.79,95.0,1160,0
2023-03-07,1,4147.58,365,12,15.52,7.71,92.5,1175,0
2023-03-08,1,3478.25,394,13,13.62,7.55,98.1,1250,0
2023-03-09,1,4909.03,463,15,14.41,6.62,99.3,1144,0
2023-03-10,1,5712.96,538,18,14.76,6.46,116.35,1093,0
2023-03-11,1,6354.64,656,22,14.41,6.92,152.16,1060,0
2023-03-12,1,5225.3,571,19,12.96,7.56,143.69,1112,0
2023-03-13,1,6481.64,676,24,16.05,7.92,190.09,1076,0
2023-03-14,1,4086.84,420,14,14.63,7.53,105.38,1179,0
2023-03-15,1,3839.82,396,15,15.02,7.71,115.66,1184,0
2023-03-16,1,5169.13,534,17,14.13,7.21,122.5,1117,0
2023-03-17,1,5531.3,568,20,15.71,7.67,153.42,1047,0
2023-03-18,1,5207.79,526,18,15.3,7.57,136.24,1176,0
2023-03-19,1,3589.33,361,14,16.82,6.75,94.56,1269,0
2023-03-20,1,5180.75,517,17,15.72,7.1,120.77,1123,0
2023-03-21,1,4216.65,407,14,14.7,7.61,106.53,1169,0
2023-03-22,1,5803.56,575,21,13.89,6.09,127.93,1015,0
2023-03-23,1,5568.12,523,19,16.3,7.62,144.71,1090,0
2023-03-24,1,4529.38,451,17,14.58,6.36,108.05,1081,0
2023-03-25,1,4876.04,468,17,14.74,7.03,119.5,1187,0
2023-03-26,1,4445.03,422,16,14.74,7.62,121.86,1136,0
2023-03-27,1,5246.93,528,18,14.4,6.51,117.14,1096,0
2023-03-28,1,6065.28,634,22,14.77,6.49,142.82,969,0
2023-03-29,1,4516.08,470,16,17.89,6.81,108.89,1175,0
2023-03-30,1,5710.81,540,19,13.43,7.79,148.0,1020,0
2023-03-31,1,4885.68,469,15,13.78,6.0,90.01,1142,0
2023-04-01,1,4677.31,487,17,17.08,7.8,132.65,1164,0
2023-04-02,1,5227.11,503,18,14.44,6.31,113.54,1049,0
2023-04-03,1,4485.08,444,16,14.32,7.98,127.68,1085,0
2023-04-04,1,4870.3,498,17,16.55,7.91,134.46,1187,0
2023-04-05,1,4354.27,416,15,12.87,6.99,104.84,1142,0
2023-04-06,1,6883.12,690,24,16.23,7.03,168.61,961,0
2023-04-07,1,5337.72,507,18,15.07,6.96,125.34,1097,0
2023-04-08,1,4747.3,463,15,15.7,7.27,109.06,1058,0
2023-04-09,1,5475.26,554,18,15.67,6.18,111.27,1085,0
2023-04-10,1,5210.61,489,17,14.06,6.07,103.11,1088,0
2023-04-11,1,5119.51,521,18,16.58,6.12,110.08,1058,0
2023-04-12,1,5782.85,578,20,14.17,6.89,137.77,980,0
2023-04-13,1,5892.16,600,22,15.61,6.55,144.12,1059,0
2023-04-14,1,4855.81,490,17,16.86,7.24,123.15,1168,0
2023-04-15,1,4813.04,509,16,17.07,7.98,127.76,1124,0
2023-04-16,1,5046.55,507,18,14.6,6.77,121.91,1025,0
2023-04-17,1,3417.38,333,12,15.69,7.15,85.77,1174,0
2023-04-18,1,4038.52,406,15,14.46,6.83,102.47,1155,0
2023-04-19,1,6335.35,644,23,18.76,7.69,176.97,1071,0
2023-04-20,1,6548.44,656,22,16.17,7.8,171.7,964,0
2023-04-21,1,5023.28,503,18,15.13,7.75,139.58,1075,0
2023-04-22,1,5673.24,553,18,15.47,7.95,143.08,962,0
2023-04-23,1,5449.92,532,17,15.61,6.06,102.94,1031,0
2023-04-24,1,7652.4,737,26,15.66,7.68,199.67,826,0
2023-04-25,1,6072.77,642,22,14.64,7.5,165.08,964,0
2023-04-26,1,5062.05,481,18,14.41,6.46,116.23,1101,0
2023-04-27,1,4386.68,425,14,14.77,7.91,110.78,1129,0
2023-04-28,1,3852.14,371,14,13.29,6.3,88.15,1277,0
2023-04-29,1,5285.73,546,20,16.08,7.36,147.18,1131,0
2023-04-30,1,4503.0,444,14,13.8,6.45,90.3,1109,0
2023-05-01,1,3954.87,420,16,13.41,6.86,109.8,1138,0
2023-05-02,1,4559.49,442,16,14.98,7.44,119.01,1204,0
2023-05-03,1,4195.07,425,15,14.8,7.13,106.9,1247,0
2023-05-04,1,6393.06,623,21,15.37,6.86,143.96,879,0
2023-05-05,1,5731.2,616,20,14.15,6.65,133.05,1046,0
2023-05-06,1,5001.55,476,15,14.41,7.68,115.19,1087,0
2023-05-07,1,6173.43,624,20,16.04,6.29,125.75,1039,0
2023-05-08,1,5032.42,516,18,15.95,6.86,123.48,1195,0
2023-05-09,1,4262.07,434,14,15.88,7.81,109.31,1135,0
2023-05-10,1,6149.69,611,20,15.05,7.69,153.83,905,0
2023-05-11,1,5341.93,532,17,15.25,6.8,115.63,1102,0
2023-05-12,1,4060.16,407,14,15.35,7.53,105.37,1245,0
2023-05-13,1,4716.38,469,17,14.02,7.65,129.99,1108,0
2023-05-14,1,4146.4,434,14,17.21,7.78,108.89,1133,0
2023-05-15,1,3718.45,416,15,17.0,7.09,106.34,1181,0
2023-05-16,1,5542.99,543,18,16.19,6.41,115.36,1099,0
2023-05-17,1,6306.51,603,22,14.36,6.51,143.23,973,0
2023-05-18,1,3636.62,362,13,15.81,6.59,85.69,1226,0
2023-05-19,1,5181.93,570,20,16.47,7.19,143.75,1087,0
2023-05-20,1,4186.71,403,13,13.17,6.07,78.85,1161,0
2023-05-21,1,4292.79,462,17,17.54,7.27,123.63,1192,0
2023-05-22,1,4183.45,452,16,12.39,6.73,107.66,1141,0
2023-05-23,1,3940.65,383,12,16.06,6.59,79.09,1163,0
2023-05-24,1,4644.77,476,15,17.18,7.76,116.38,1168,0
2023-05-25,1,3914.92,424,15,14.83,6.92,103.8,1137,0
2023-05-26,1,4769.41,469,16,14.77,6.19,99.04,1074,0
2023-05-27,1,4485.86,445,14,16.0,7.65,107.15,1078,0
2023-05-28,1,4307.55,419,15,17.78,6.1,91.43,1198,0
2023-05-29,1,3744.98,354,13,14.58,7.45,96.9,1195,0
2023-05-30,1,3981.6,385,14,13.83,7.55,105.67,1116,0
2023-05-31,1,5019.0,477,15,14.36,6.71,100.58,1141,0
2023-06-01,1,4786.77,479,16,12.67,7.65,122.39,1089,0
2023-06-02,1,3575.03,342,11,16.35,7.03,77.34,1170,0
2023-06-03,1,4407.29,445,15,14.23,6.93,103.9,1138,0
2023-06-04,1,4899.4,459,17,14.69,6.09,103.54,1182,0
2023-06-05,1,2932.94,300,12,16.36,6.58,78.96,1246,0
2023-06-06,1,4673.06,484,17,14.43,7.86,133.65,1155,0
2023-06-07,1,3677.93,328,11,16.14,6.78,74.62,1242,0
2023-06-08,1,4633.9,471,15,13.44,7.09,106.4,1151,0
2023-06-09,1,3535.97,378,14,16.44,7.06,98.9,1281,0
2023-06-10,1,2671.59,243,8,15.51,7.18,57.45,1251,0
2023-06-11,1,2782.16,312,10,14.87,6.12,61.23,1225,0
2023-06-12,1,4091.15,417,13,15.2,6.72,87.42,1120,0
2023-06-13,1,4228.73,409,15,13.07,7.45,111.69,1154,0
2023-06-14,1,3265.59,325,10,15.16,6.4,64.01,1191,0
2023-06-15,1,4467.81,458,15,14.79,6.41,96.11,1150,0
2023-06-16,1,2595.44,261,8,13.11,6.02,48.16,1296,0
2023-06-17,1,3839.35,395,13,13.99,6.87,89.37,1244,0
2023-06-18,1,2890.8,271,9,14.81,7.77,69.89,1283,0
2023-06-19,1,3305.4,334,11,14.09,6.1,67.14,1215,0
2023-06-20,1,3831.9,355,13,11.38,6.38,82.97,1214,0
2023-06-21,1,3072.64,305,10,16.61,6.62,66.2,1203,0
2023-06-22,1,3420.2,324,11,14.79,7.46,82.1,1224,0
2023-06-23,1,4499.65,435,14,11.59,7.28,101.94,1156,0
2023-06-24,1,3199.77,345,11,18.2,6.83,75.15,1250,0
2023-06-25,1,4296.42,451,17,16.86,7.52,127.81,1177,0
2023-06-26,1,2690.61,281,11,14.48,7.22,79.41,1253,0
2023-06-27,1,3984.66,377,13,13.74,7.79,101.3,1239,0
2023-06-28,1,4680.46,462,16,15.6,7.64,122.18,1217,0
2023-06-29,1,1516.22,176,7,15.3,6.51,45.54,1299,1
2023-06-30,1,2822.33,285,11,15.81,6.54,71.97,1213,0
2023-07-01,1,3887.78,435,14,13.74,6.25,87.51,1191,0
2023-07-02,1,3229.95,331,13,16.65,6.67,86.76,1229,0
2023-07-03,1,3655.56,369,13,14.29,8.0,103.99,1302,0
2023-07-04,1,2841.72,278,9,16.02,6.81,61.3,1284,0
2023-07-05,1,3360.46,339,12,13.8,6.44,77.29,1301,0
2023-07-06,1,3132.95,310,10,18.97,7.52,75.25,1147,0
2023-07-07,1,4158.05,430,16,16.04,7.08,113.36,1208,0
2023-07-08,1,3393.75,359,12,19.33,6.3,75.59,1193,0
2023-07-09,1,3426.74,327,10,16.24,6.76,67.61,1189,0
2023-07-10,1,2793.66,253,8,14.16,6.83,54.63,1264,0
2023-07-11,1,2699.66,233,9,16.24,7.51,67.57,1213,0
2023-07-12,1,2710.37,281,11,16.35,6.04,66.45,1305,0
2023-07-13,1,3338.74,312,12,15.56,6.54,78.46,1242,0
2023-07-14,1,2653.27,222,8,15.95,7.04,56.28,1301,0
2023-07-15,1,3188.87,327,10,16.14,6.54,65.38,1289,0
2023-07-16,1,4584.48,508,18,13.51,7.26,130.62,1209,0
2023-07-17,1,3588.31,359,12,13.4,6.96,83.56,1195,0
2023-07-18,1,2598.0,277,10,13.81,6.72,67.23,1316,0
2023-07-19,1,3787.34,380,13,15.19,7.9,102.68,1212,0
2023-07-20,1,2467.63,245,10,14.67,7.26,72.64,1321,0
2023-07-21,1,1131.49,132,6,13.54,6.26,37.56,1429,1
2023-07-22,1,1923.6,187,6,16.16,7.12,42.72,1426,1
2023-07-23,1,1201.72,126,4,15.42,7.56,30.25,1381,1
2023-07-24,1,2385.62,245,10,15.25,7.42,74.17,1233,0
2023-07-25,1,2650.27,252,9,14.61,6.34,57.1,1253,0
2023-07-26,1,3945.6,414,14,14.43,7.94,111.23,1222,0
2023-07-27,1,2835.15,280,10,13.74,6.9,68.98,1274,0
2023-07-28,1,2367.72,222,7,16.4,6.32,44.23,1287,0
2023-07-29,1,3176.18,328,11,13.94,6.36,69.96,1192,0
2023-07-30,1,1000.0,82,3,15.31,6.2,18.59,1431,1
2023-07-31,1,2641.23,265,8,17.49,7.61,60.86,1321,0
2023-08-01,1,3039.89,304,11,14.5,6.24,68.68,1272,0
2023-08-02,1,1211.08,143,5,16.44,6.25,31.25,1390,1
2023-08-03,1,3280.0,337,13,15.85,7.7,100.11,1245,0
2023-08-04,1,2607.14,260,10,15.47,6.69,66.89,1298,0
2023-08-05,1,1975.78,214,8,15.65,6.06,48.49,1351,1
2023-08-06,1,2786.22,306,10,14.86,6.1,61.04,1218,0
2023-08-07,1,4068.87,418,13,15.05,6.28,81.7,1184,0
2023-08-08,1,2370.47,237,7,14.18,6.43,44.99,1288,0
2023-08-09,1,2396.56,213,7,15.06,7.33,51.31,1360,0
2023-08-10,1,1803.86,159,5,14.12,6.31,31.57,1362,1
2023-08-11,1,1465.21,140,6,16.51,6.24,37.43,1425,1
2023-08-12,1,2783.45,266,9,12.45,7.53,67.76,1262,0
2023-08-13,1,1408.8,137,6,15.72,7.34,44.05,1374,1
2023-08-14,1,2125.79,214,7,15.5,6.87,48.09,1405,1
2023-08-15,1,1661.68,177,5,15.37,7.1,35.49,1389,1
2023-08-16,1,2402.66,239,7,16.54,6.62,46.37,1272,0
2023-08-17,1,2262.48,236,7,14.57,6.97,48.76,1364,1
2023-08-18,1,2802.09,281,10,15.38,7.01,70.13,1249,0
2023-08-19,1,1540.97,115,3,12.43,6.77,20.32,1388,1
2023-08-20,1,1710.44,152,6,14.38,7.81,46.88,1455,1
2023-08-21,1,1121.12,109,3,16.28,6.03,18.1,1339,1
2023-08-22,1,1526.94,129,5,12.99,7.56,37.82,1369,1
2023-08-23,1,2162.91,228,9,15.24,6.25,56.24,1347,1
2023-08-24,1,2445.81,275,9,13.98,7.6,68.36,1343,0
2023-08-25,1,1082.11,133,5,14.83,7.23,36.16,1351,1
2023-08-26,1,2495.62,245,10,14.07,7.69,76.87,1224,0
2023-08-27,1,2865.01,316,10,13.13,6.2,61.95,1325,0
2023-08-28,1,2092.31,212,7,15.58,7.12,49.83,1297,1
2023-08-29,1,3244.54,318,10,14.93,7.0,70.02,1202,0
2023-08-30,1,1106.11,98,4,15.92,7.41,29.65,1489,1
2023-08-31,1,1000.0,94,4,16.19,7.07,28.27,1423,1
2023-09-01,1,1000.0,92,5,16.84,7.08,35.41,1424,1
2023-09-02,1,2871.12,291,10,15.2,6.86,68.59,1261,0
2023-09-03,1,2181.85,221,8,16.9,6.62,52.94,1264,1
2023-09-04,1,1598.48,160,5,13.54,6.96,34.82,1406,1
2023-09-05,1,1852.05,194,6,16.36,6.24,37.42,1372,1
2023-09-06,1,1000.0,124,4,15.69,7.92,31.69,1428,1
2023-09-07,1,3556.52,375,12,15.35,7.43,89.15,1210,0
2023-09-08,1,1690.02,139,4,15.67,7.9,31.62,1350,1
2023-09-09,1,1661.43,115,3,13.56,6.45,19.36,1413,1
2023-09-10,1,2142.35,233,7,13.2,7.76,54.31,1322,1
2023-09-11,1,1934.91,166,7,17.56,7.62,53.32,1342,1
2023-09-12,1,1718.14,167,7,14.75,7.35,51.48,1389,1
2023-09-13,1,1000.0,77,4,14.73,7.25,29.0,1430,1
2023-09-14,1,1895.74,154,7,13.35,6.63,46.43,1430,1
2023-09-15,1,3014.8,312,10,12.78,7.63,76.33,1171,0
2023-09-16,1,2576.69,273,11,14.87,7.0,77.03,1309,0
2023-09-17,1,2766.66,265,8,14.49,6.14,49.13,1243,0
2023-09-18,1,1075.46,56,3,15.0,6.63,19.88,1367,1
2023-09-19,1,1000.0,89,3,15.13,7.87,23.61,1397,1
2023-09-20,1,1370.18,145,6,18.73,7.7,46.21,1393,1
2023-09-21,1,1509.45,121,6,14.49,7.96,47.78,1384,1
2023-09-22,1,2334.87,237,7,17.37,7.26,50.79,1237,1
2023-09-23,1,1000.0,100,5,17.46,6.5,32.48,1393,1
2023-09-24,1,2674.2,279,10,16.13,6.33,63.26,1300,0
2023-09-25,1,1320.55,134,4,14.65,6.37,25.5,1351,1
2023-09-26,1,1102.44,91,3,12.96,6.04,18.12,1356,1
2023-09-27,1,1000.0,124,6,15.72,6.78,40.69,1307,1
2023-09-28,1,1000.0,97,3,16.53,6.38,19.15,1387,1
2023-09-29,1,2096.99,209,6,17.62,6.82,40.94,1275,1
2023-09-30,1,1496.46,131,4,13.58,7.87,31.48,1331,1
2023-10-01,1,1000.0,91,3,14.63,6.86,20.58,1406,1
2023-10-02,1,1000.0,82,3,13.58,7.76,23.27,1390,1
2023-10-03,1,1170.79,114,3,14.05,7.21,21.63,1348,1
2023-10-04,1,2776.36,312,11,16.0,6.49,71.44,1172,0
2023-10-05,1,1235.79,96,5,13.98,6.71,33.56,1416,1
2023-10-06,1,1000.0,68,3,13.76,6.17,18.5,1458,1
2023-10-07,1,1253.27,155,5,16.2,6.67,33.33,1380,1
2023-10-08,1,1235.77,119,3,15.68,7.36,22.07,1388,1
2023-10-09,1,1000.0,87,4,15.53,6.14,24.58,1420,1
2023-10-10,1,1420.46,163,6,14.02,6.41,38.46,1465,1
2023-10-11,1,1285.0,116,5,16.94,6.76,33.81,1319,1
2023-10-12,1,2033.15,240,9,15.02,7.96,71.68,1317,1
2023-10-13,1,2962.37,310,10,18.57,7.57,75.7,1177,0
2023-10-14,1,2392.06,229,9,15.24,7.47,67.2,1327,0
2023-10-15,1,1283.88,172,7,11.5,6.23,43.63,1390,1
2023-10-16,1,1000.0,88,3,11.43,7.56,22.69,1430,1
2023-10-17,1,3575.77,372,14,15.94,7.57,105.99,1222,0
2023-10-18,1,1574.36,163,6,16.95,7.2,43.21,1424,1
2023-10-19,1,1548.61,181,7,13.82,7.98,55.87,1403,1
2023-10-20,1,1529.2,184,7,18.15,6.65,46.55,1419,1
2023-10-21,1,1718.58,172,6,17.49,7.88,47.3,1309,1
2023-10-22,1,1456.79,131,4,15.32,7.83,31.32,1443,1
2023-10-23,1,1126.07,122,6,15.81,6.02,36.14,1374,1
2023-10-24,1,1160.79,103,4,16.34,6.9,27.6,1374,1
2023-10-25,1,1585.9,199,6,17.83,7.95,47.73,1387,1
2023-10-26,1,1191.74,122,6,16.02,6.21,37.24,1420,1
2023-10-27,1,1071.11,100,5,15.28,7.1,35.48,1361,1
2023-10-28,1,1741.99,178,5,16.01,7.96,39.79,1352,1
2023-10-29,1,1468.85,120,4,15.81,7.11,28.44,1457,1
2023-10-30,1,2892.54,270,10,16.39,6.38,63.8,1195,0
2023-10-31,1,1000.0,124,6,12.64,7.16,42.99,1494,1
2023-11-01,1,2597.14,247,10,15.47,6.41,64.09,1280,0
2023-11-02,1,2738.87,253,8,15.69,7.04,56.32,1164,0
2023-11-03,1,1000.0,111,5,14.89,6.15,30.74,1352,1
2023-11-04,1,1505.52,174,6,16.18,7.21,43.27,1331,1
2023-11-05,1,1502.1,165,7,17.88,7.03,49.24,1349,1
2023-11-06,1,1000.0,120,4,15.21,7.48,29.92,1415,1
2023-11-07,1,1217.63,107,3,16.04,7.26,21.78,1267,1
2023-11-08,1,1000.0,72,3,17.41,7.1,21.3,1429,1
2023-11-09,1,3284.26,358,12,15.24,7.38,88.55,1185,0
2023-11-10,1,2652.97,259,10,13.67,6.29,62.88,1357,0
2023-11-11,1,2944.12,289,11,15.92,7.19,79.1,1251,0
2023-11-12,1,2527.12,279,9,11.7,6.34,57.1,1345,0
2023-11-13,1,1069.89,118,4,11.55,7.85,31.4,1470,1
2023-11-14,1,1577.31,167,6,15.5,6.14,36.82,1428,1
2023-11-15,1,2412.66,285,10,11.48,6.86,68.61,1279,0
2023-11-16,1,1068.12,94,5,13.03,7.39,36.96,1386,1
2023-11-17,1,2641.3,283,10,14.43,6.92,69.16,1277,0
2023-11-18,1,1904.14,192,6,13.92,6.18,37.11,1379,1
2023-11-19,1,1822.45,188,6,14.78,7.11,42.64,1329,1
2023-11-20,1,2717.38,302,12,16.67,7.28,87.4,1277,0
2023-11-21,1,2530.72,263,10,15.36,7.41,74.08,1311,0
2023-11-22,1,1913.61,202,7,13.74,6.75,47.23,1302,1
2023-11-23,1,3157.31,337,13,17.03,7.13,92.66,1199,0
2023-11-24,1,1392.82,132,4,12.86,6.9,27.61,1381,1
2023-11-25,1,2778.6,261,9,15.33,7.34,66.1,1276,0
2023-11-26,1,2788.87,258,8,12.69,7.17,57.34,1299,0
2023-11-27,1,2095.64,170,6,15.38,7.05,42.31,1366,1
2023-11-28,1,2633.4,304,12,14.52,6.5,77.99,1234,0
2023-11-29,1,1401.15,118,4,16.62,6.0,24.02,1347,1
2023-11-30,1,3171.13,313,11,16.08,6.35,69.83,1198,0
2023-12-01,1,2314.16,226,7,14.12,6.23,43.64,1385,1
2023-12-02,1,2074.38,214,7,13.83,6.9,48.29,1328,1
2023-12-03,1,3362.54,353,12,14.53,7.22,86.69,1232,0
2023-12-04,1,1990.91,216,9,17.81,6.43,57.84,1344,1
2023-12-05,1,1458.94,134,6,17.43,7.88,47.27,1348,1
2023-12-06,1,1372.0,134,4,13.55,6.01,24.05,1468,1
2023-12-07,1,3133.96,319,12,16.2,7.54,90.54,1270,0
2023-12-08,1,1656.91,161,5,12.4,7.25,36.25,1369,1
2023-12-09,1,4117.42,444,16,14.33,6.75,107.95,1115,0
2023-12-10,1,1080.6,118,4,13.61,6.1,24.4,1355,1
2023-12-11,1,4136.1,428,14,16.6,7.25,101.57,1154,0
2023-12-12,1,2980.74,311,10,13.06,6.77,67.71,1227,0
2023-12-13,1,2767.74,300,11,15.64,7.87,86.6,1225,0
2023-12-14,1,2442.56,248,8,15.0,7.08,56.67,1286,0
2023-12-15,1,3231.37,297,11,14.74,7.88,86.67,1231,0
2023-12-16,1,2915.69,300,12,17.51,6.44,77.29,1274,0
2023-12-17,1,3862.33,373,12,17.64,7.45,89.42,1166,0
2023-12-18,1,3105.12,300,12,14.78,7.23,86.81,1201,0
2023-12-19,1,3168.17,329,10,14.48,7.48,74.79,1198,0
2023-12-20,1,2791.36,304,11,12.74,6.43,70.72,1337,0
2023-12-21,1,3071.13,308,10,14.99,7.33,73.3,1192,0
2023-12-22,1,3397.48,346,12,17.93,7.0,83.95,1246,0
2023-12-23,1,1817.76,216,9,14.81,7.49,67.37,1381,1
2023-12-24,1,2142.09,219,8,16.09,6.65,53.23,1323,1
2023-12-25,1,3850.08,437,16,12.9,7.78,124.48,1280,0
2023-12-26,1,3427.06,354,11,14.35,6.17,67.85,1251,0
2023-12-27,1,3178.14,283,11,15.69,7.61,83.76,1338,0
2023-12-28,1,3375.08,353,11,15.16,7.72,84.95,1197,0
2023-12-29,1,3673.45,375,12,16.24,7.63,91.61,1174,0
2023-12-30,1,2998.66,326,11,14.1,7.03,77.28,1286,0
2023-12-31,1,2842.93,298,10,12.38,6.88,68.77,1259,0
2022-01-01,2,3897.67,377,12,15.66,7.57,90.86,1209,0
2022-01-02,2,2286.19,237,7,15.48,6.65,46.56,1277,0
2022-01-03,2,3475.5,340,13,15.08,7.63,99.24,1232,0
2022-01-04,2,3465.98,358,11,14.36,6.82,74.99,1261,0
2022-01-05,2,1809.35,180,7,14.05,6.65,46.57,1382,1
2022-01-06,2,4014.66,405,15,13.29,7.49,112.35,1182,0
2022-01-07,2,2757.06,266,8,14.08,6.16,49.27,1211,0
2022-01-08,2,3289.26,308,11,15.85,6.1,67.07,1273,0
2022-01-09,2,2993.5,285,10,17.1,6.9,68.96,1312,0
2022-01-10,2,4612.86,459,15,16.88,6.89,103.37,1079,0
2022-01-11,2,4424.24,479,16,15.22,7.79,124.66,1101,0
2022-01-12,2,1934.13,223,9,17.1,6.25,56.27,1399,1
2022-01-13,2,5225.5,509,16,14.54,6.25,99.95,1072,0
2022-01-14,2,2910.11,292,10,13.06,6.29,62.95,1224,0
2022-01-15,2,5168.9,511,18,17.88,6.06,109.07,1100,0
2022-01-16,2,3316.03,334,11,15.8,6.14,67.58,1203,0
2022-01-17,2,3282.16,333,11,12.7,7.32,80.52,1245,0
2022-01-18,2,3390.76,350,11,17.34,6.86,75.49,1208,0
2022-01-19,2,3301.56,272,9,13.88,7.53,67.74,1219,0
2022-01-20,2,5675.09,575,21,14.21,7.99,167.69,1102,0
2022-01-21,2,3627.67,355,11,16.53,7.32,80.5,1086,0
2022-01-22,2,3479.92,334,13,17.04,6.1,79.31,1249,0
2022-01-23,2,3816.15,398,15,13.5,6.21,93.14,1242,0
2022-01-24,2,3013.23,331,11,17.21,7.76,85.38,1228,0
2022-01-25,2,5097.13,523,19,16.31,7.05,134.04,1139,0
2022-01-26,2,2674.67,257,8,13.8,7.65,61.2,1238,0
2022-01-27,2,3392.18,318,10,14.63,7.71,77.13,1196,0
2022-01-28,2,4664.31,406,14,17.27,7.86,109.97,1088,0
2022-01-29,2,3980.19,402,13,12.66,7.9,102.7,1229,0
2022-01-30,2,4416.73,453,16,17.07,7.11,113.75,1059,0
2022-01-31,2,5234.66,521,19,16.27,6.68,126.96,1163,0
2022-02-01,2,4841.65,503,17,15.76,7.92,134.7,1097,0
2022-02-02,2,4178.76,391,15,15.2,7.09,106.42,1196,0
2022-02-03,2,5770.12,574,19,17.96,6.13,116.44,1065,0
2022-02-04,2,3625.52,358,13,18.18,7.29,94.71,1218,0
2022-02-05,2,4077.16,406,15,14.08,7.18,107.63,1144,0
2022-02-06,2,4161.94,440,14,15.92,7.79,109.08,1229,0
2022-02-07,2,4132.89,411,15,17.81,7.31,109.6,1144,0
2022-02-08,2,3387.65,333,11,13.82,6.7,73.68,1192,0
2022-02-09,2,3003.92,282,10,15.36,7.93,79.32,1304,0
2022-02-10,2,4632.06,490,16,16.51,7.6,121.65,1137,0
2022-02-11,2,3818.6,353,11,11.98,7.26,79.87,1262,0
2022-02-12,2,5878.32,577,21,16.24,6.59,138.3,1027,0
2022-02-13,2,4320.35,466,16,13.37,6.75,107.95,1122,0
2022-02-14,2,4203.09,430,14,15.29,7.34,102.76,1177,0
2022-02-15,2,5305.25,530,18,16.72,6.14,110.59,1053,0
2022-02-16,2,4776.62,478,16,11.42,6.51,104.21,1087,0
2022-02-17,2,4339.11,415,15,16.18,7.43,111.42,1194,0
2022-02-18,2,3991.17,398,13,18.06,6.96,90.48,1272,0
2022-02-19,2,7453.71,738,26,14.2,6.8,176.92,891,0
2022-02-20,2,4840.33,488,16,15.87,6.3,100.85,1064,0
2022-02-21,2,5441.35,514,18,17.0,6.88,123.91,1057,0
2022-02-22,2,3777.9,386,12,12.61,7.54,90.5,1224,0
2022-02-23,2,4155.85,436,14,16.14,6.53,91.39,1180,0
2022-02-24,2,6329.64,629,21,16.54,6.01,126.23,1053,0
2022-02-25,2,5778.35,591,20,15.96,7.34,146.74,1071,0
2022-02-26,2,5047.46,511,17,15.13,7.95,135.07,1041,0
2022-02-27,2,4396.18,427,16,13.5,7.21,115.42,1124,0
2022-02-28,2,4533.79,432,14,17.09,6.24,87.36,1068,0
2022-03-01,2,4199.21,402,14,15.05,6.64,92.98,1221,0
2022-03-02,2,3833.2,389,14,13.64,7.74,108.29,1094,0
2022-03-03,2,5515.83,550,19,14.52,6.47,122.84,995,0
2022-03-04,2,5225.37,548,19,15.55,7.22,137.09,1056,0
2022-03-05,2,5400.21,556,20,12.66,6.81,136.11,1096,0
